"frn","provider_id","brand_name","cnt_locations","cnt_locations_services","has_copperwire","has_coaxial_cable","has_fiber","has_wireless","has_satel","array_agg"
"0002432672","130040 ","Alliance Communications Cooperative, Inc.","18894","18894",False,False,True,False,False,"{IA,MN,SD}"
"0002475168","130184 ","Cable Services Inc","10209","10209",False,True,False,False,False,"{ND}"
"0002476281","130337 ","Consolidated Telcom","11648","11654",True,False,True,False,False,"{ND,SD}"
"0002477503","131407 ","United Communications","4537","4537",False,False,True,False,False,"{ND}"
"0002477636","130108 ","BEK Communications Cooperative","19025","19025",False,False,True,False,False,"{ND}"
"0002477651","131465 ","West River Telecommunications Cooperative","21997","21997",False,False,True,False,False,"{ND,SD}"
"0002477693","130950 ","Northwest Communications","8374","8374",True,False,True,False,False,"{ND}"
"0002477743","131102 ","Reservation Telephone Cooperative","17494","18402",True,False,True,False,False,"{MT,ND}"
"0002487908","300087 ","Marshall Municipal Utilities","5641","5641",False,False,True,False,False,"{MO}"
"0002490472","130736 ","Le-Ru Telephone Company","96","96",False,False,True,False,False,"{MO}"
"0002504058","130798 ","McDonald County Telephone and Internet","1862","1862",False,False,True,False,False,"{MO}"
"0002504298","130263 ","Citizens Telephone Company of Higginsville Missouri","487","487",False,False,True,False,False,"{MO}"
"0002505519","130560 ","Grand River Mutual Telephone Corporation","26095","26096",True,False,True,False,False,"{IA,MO}"
"0002506384","360007 ","BarryElectricCooperative","8097","8097",False,False,True,False,False,"{AR,MO}"
"0002513240","430203 ","Kennett City Light Gas and Water","4822","9644",False,False,True,False,False,"{MO}"
"0002531879","130781 ","Mark Twain Communications Company","623","623",False,False,True,False,False,"{MO}"
"0002531879","130781 ","Mark Twain Rural Telephone Company","30625","46546",False,False,False,True,False,"{MO}"
"0002533297","280047 ","Rayfield Communications","1012","1012",False,False,False,True,False,"{MO}"
"0002545929","130833 ","St Joe Wireless","432","432",False,False,False,True,False,"{KS,MO}"
"0002549228","130781 ","Mark Twain Rural Telephone Company","3639","3639",False,False,True,False,False,"{MO}"
"0002549392","130234 ","Chariton Valley Telephone Corporation","9160","9160",False,False,True,False,False,"{MO}"
"0002549665","131260 ","Steelville Telephone Exchange","2726","2726",False,False,True,False,False,"{MO}"
"0002550309","130183 ","Fidelity Telephone LLC","3118","3118",False,False,True,False,False,"{MO}"
"0002557627","130433 ","East Buchanan Telephone Cooperative","2113","2151",True,False,True,False,False,"{IA}"
"0002557742","130290 ","Clear Lake Independent Telephone Company","579","579",False,False,True,False,False,"{IA}"
"0002561884","131239 ","Spencer Municipal Utilities","5239","5239",False,False,True,False,False,"{IA}"
"0002564870","190085 ","City of Hawarden","1189","1189",False,True,True,False,False,"{IA}"
"0002565059","190180 ","Grundy Center Municipal Light & Power","1268","1268",False,True,False,False,False,"{IA}"
"0002575777","131008 ","Panora Telecommunications, Inc","450","451",False,True,True,True,False,"{IA}"
"0002576452","130757 ","Northwest Iowa Telephone Co Inc","3318","3365",True,True,True,True,False,"{IA}"
"0002586998","130877 ","Webb-Dickens Telephone Corporation","556","1112",False,False,True,False,False,"{IA}"
"0002587491","130709 ","Andrew Telephone Company Inc","396","396",False,False,True,False,False,"{IA}"
"0002587707","130877 ","Hospers Telephone Exchange Inc. d/b/a Premier Communications","753","1506",False,False,True,False,False,"{IA}"
"0002587863","131222 ","South Slope Cooperative Telephone Company CLEC","6661","7260",True,False,True,False,False,"{IA}"
"0002587863","131222 ","South Slope Cooperative Telephone Company ILEC","15731","15745",True,False,True,False,False,"{IA}"
"0002587954","130598 ","Heart of Iowa Communications Cooperative","5853","5853",True,False,True,False,False,"{IA}"
"0002588051","130849 ","Modern Cooperative Telephone Company","1272","1272",False,False,True,False,False,"{IA}"
"0002588192","130346 ","Cooperative Telephone Company","2975","2975",False,False,True,False,False,"{IA}"
"0002588606","130223 ","Center Junction Telephone Company","185","185",False,False,True,False,False,"{IA}"
"0002589281","130092 ","Baldwin Nashville Telephone Company, Inc.","474","474",False,False,True,False,False,"{IA}"
"0002589307","131457 ","Webster-Calhoun Cooperative Telephone Association","8813","8813",False,False,True,False,False,"{IA}"
"0002589604","130732 ","Lehigh Valley Cooperative Telephone Association","3130","3130",False,False,True,False,False,"{IA}"
"0002590032","131507 ","WMTel","3422","3422",False,False,True,True,False,"{IA}"
"0002590057","131494 ","Winnebago Cooperative Telecom Association","15744","15744",False,False,True,False,False,"{IA,MN}"
"0002590073","131472 ","Western Iowa Telephone Association","5226","5226",False,False,True,False,False,"{IA}"
"0002590586","130979 ","Onslow Cooperative Telephone Association","283","283",False,False,True,False,False,"{IA}"
"0002591063","130475 ","Farmers Cooperative Telephone Company","1419","2492",True,False,True,False,False,"{IA}"
"0002591154","130682 ","Kalona Cooperative Telephone Company","6000","6000",False,False,True,False,False,"{IA}"
"0002592061","130846 ","Minerva Valley Telephone Co., Inc.","1119","1119",False,False,True,False,False,"{IA}"
"0002592285","130302 ","C-M-L Telephone Cooperative Association","1556","1556",False,False,True,False,False,"{IA}"
"0002592384","131463 ","West LIberty Telephone Company","3455","3457",True,False,True,False,False,"{IA}"
"0002592392","131461 ","Westel_Systems","5311","5311",False,False,True,False,False,"{IA}"
"0002592426","131458 ","Wellman Cooperative Telephone Association","1950","1950",True,False,True,False,False,"{IA}"
"0002592509","131085 ","Radcliffe Telephone Company","680","680",False,False,True,False,False,"{IA}"
"0002592517","130353 ","BDC FIXED BROADBAND AVAILABILITY","2537","2537",False,False,True,True,False,"{IA}"
"0002592517","130353 ","Corn Belt Telephone","591","591",False,False,True,False,False,"{IA}"
"0002592640","131414 ","Van Buren Telephone Co., Inc.","3521","3521",False,False,True,False,False,"{IA}"
"0002592897","131613 ","sullybdc6302023892023","733","734",False,False,True,False,False,"{IA}"
"0002592921","131267 ","Stratford Communications","622","622",False,False,True,False,False,"{IA}"
"0002593358","130344 ","Coon Valley Co-op Telephone Association, Inc.","2801","2861",False,False,True,True,False,"{IA}"
"0002593440","131166 ","Schaller Telephone Company","1916","1916",True,False,True,False,False,"{IA}"
"0002593481","131146 ","Sac County Mutual Telephone Co","1146","1146",False,False,True,False,False,"{IA}"
"0002593655","131096 ","Readlyn Telephone Company","900","912",False,False,True,True,False,"{IA}"
"0002593986","130906 ","Nuvera Communications, Inc.","878","878",True,False,True,False,False,"{IA}"
"0002594067","130983 ","Oran Mutual Telephone Company	","279","279",False,False,True,False,False,"{IA}"
"0002594125","130321 ","Communications 1 Network, Inc.","9687","9687",False,False,True,False,False,"{IA}"
"0002594190","130877 ","Mutual Telephone Company","3436","6872",False,False,True,False,False,"{IA}"
"0002594216","130805 ","MTC Technologies","3114","3185",False,False,True,True,False,"{IA}"
"0002594752","130782 ","Marne & Elk Horn Telephone Company","5774","6320",True,True,True,False,False,"{IA}"
"0002594778","130969 ","Ogden Telephone Company","3080","3080",False,False,True,False,False,"{IA}"
"0002594893","130938 ","Northeast Iowa Telephone Company","1964","1964",False,False,True,False,False,"{IA}"
"0002594976","130756 ","Lone Rock Cooperative Telephone Company","338","338",False,False,True,False,False,"{IA}"
"0002595106","170062 ","LaPorte City Telephone Co","2124","2124",False,False,True,False,False,"{IA}"
"0002595452","130419 ","Dumont Telephone Company","2554","2554",False,False,True,False,False,"{IA}"
"0002595734","130596 ","Hawkeye Telephone","544","544",False,False,True,False,False,"{IA}"
"0002595858","130877 ","Northern Iowa Telephone Company","3085","6170",False,False,True,False,False,"{IA,MN}"
"0002595874","130321 ","Communications 1 Network, Inc.","917","917",False,False,True,False,False,"{IA}"
"0002595874","130321 ","Goldfield Telephone Co Inc","1665","1665",True,False,True,False,False,"{IA}"
"0002596195","130495 ","Fenton Coop Tel. Co.","369","374",False,False,True,False,False,"{IA}"
"0002596344","130485 ","FMTCS ALBN FTTH","573","573",False,False,True,False,False,"{IA}"
"0002596344","130485 ","FMTCS SHLB FTTH","1183","1183",False,False,True,False,False,"{IA}"
"0002596344","130485 ","FMTCS URBN FTTH","985","985",False,False,True,False,False,"{IA}"
"0002596377","130483 ","Heartland Technology","2185","2185",True,False,True,False,False,"{IA}"
"0002598076","131171 ","Scranton Telephone Company","588","588",False,False,True,False,False,"{IA}"
"0002598209","130290 ","Clear Lake Independent Telephone Company","5342","5342",False,False,True,False,False,"{IA}"
"0002598225","130677 ","Jefferson Telephone Company","2677","2677",False,False,True,False,False,"{IA}"
"0002598407","130179 ","Butler-Bremer Mutual Telephone Company","9266","9266",False,False,True,False,False,"{IA}"
"0002598464","130169 ","Brooklyn Mutual Telecommunications Cooperative","1067","1067",True,False,True,False,False,"{IA}"
"0002598779","340004 ","Allamakee-Clayton Electric Inc","1955","2034",False,False,True,True,False,"{IA}"
"0002621951","130821 ","Midco","786596","1597998",False,True,True,True,False,"{KS,MN,ND,SD,WI}"
"0002623635","130906 ","Hutchinson Telecommunications Inc.","3009","3840",True,False,True,True,False,"{MN}"
"0002626984","130008 ","1136785653","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785658","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785660","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785662","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785663","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785664","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785665","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785669","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785673","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785808","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785814","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785846","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136785878","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787577","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787578","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787579","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787580","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787585","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787591","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787594","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787599","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787600","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","1136787610","1","1",True,False,False,False,False,"{MN}"
"0002626984","130008 ","Acentek","47","47",True,False,True,False,False,"{MN}"
"0002626984","130008 ","ACENTEK","1395","1395",True,False,False,False,False,"{MN}"
"0002638641","130885 ","North Dakota Telephone Company","18619","18619",False,False,True,False,False,"{ND}"
"0002644284","130074 ","PEOPLES","2099","3128",True,False,True,False,False,"{MN}"
"0002644953","131014 ","PAUL BUNYAN COMMUNICATIONS","55348","64819",True,False,True,False,False,"{MN}"
"0002645497","130115 ","Benton Cooperative Telephone Company","6811","6813",True,False,True,False,False,"{MN}"
"0002645612","131460 ","West Central Telephone Association","7024","7024",False,False,True,False,False,"{MN}"
"0002645729","130074 ","EAST OTTER TAIL","20568","27207",True,False,True,False,False,"{MN}"
"0002645778","130031 ","Albany Mutual Telephone Association","4228","4228",True,False,True,False,False,"{MN}"
"0002645927","130008 ","Acentek","19521","26636",True,False,True,True,False,"{IA,MN}"
"0002645927","130008 ","ACENTEK","6934","6934",True,False,False,False,False,"{IA,MN}"
"0002647287","130074 ","TWIN VALLEY-ULEN","3571","5061",True,False,True,False,False,"{MN}"
"0002647857","130074 ","MIDWEST","2612","3721",True,False,True,False,False,"{MN}"
"0002648285","130906 ","Scott Rice Tel. Co.","18802","28305",True,False,True,True,False,"{MN}"
"0002650422","131009 ","Park Region Telephone","5499","5499",True,False,True,False,False,"{MN}"
"0002650828","130074 ","LORETEL","12933","23458",True,True,True,False,False,"{MN}"
"0002652048","130906 ","Hutchinson Tel. Co.","7402","9357",True,False,True,True,False,"{MN}"
"0002652519","130526 ","Garden Valley Technologies","21859","21859",True,False,True,False,False,"{MN}"
"0002652741","470029 ","Federated Rural Electric Association","24636","34212",False,False,True,True,False,"{IA,MN}"
"0002707875","130919 ","Wittenberg_Cable_ TV_Company_Inc.","502","502",False,True,False,False,False,"{WI}"
"0002713626","131427 ","Vernon Communications","11377","11377",False,False,True,False,False,"{WI}"
"0002713683","130239 ","Norvado","12590","12590",False,False,True,False,False,"{WI}"
"0002716561","130077 ","AT&T Inc","898882","1033830",True,False,True,True,False,"{MS,WI}"
"0002717031","130058 ","Union Telephone Company","6103","6494",True,False,True,False,False,"{WI}"
"0002719045","130862 ","Mount Horeb Telephone Co dba MHTC","1","1",False,False,True,False,False,"{WI}"
"0002719045","130862 ","Mount Horeb Telephone Company dba MHTC","3894","3894",True,False,True,False,False,"{WI}"
"0002719045","130862 ","Mount Horeb Telephone Company dbc MHTC","2","2",True,False,True,False,False,"{WI}"
"0002719045","130862 ","Mount Horeb Telephone Copmany dba MHTC","173","173",True,False,True,False,False,"{WI}"
"0002719045","130862 ","Mount Horeb Telepone Company dba MHTC","3","3",True,False,False,False,False,"{WI}"
"0002719458","130291 ","Clear Lake Telephone Company","1506","1506",False,False,True,False,False,"{WI}"
"0002720977","130057 ","Somerset_Telephone_Company_Inc","3842","3842",False,True,True,False,False,"{WI}"
"0002721157","130726 ","LaValle Telephone Company","4957","4957",False,False,True,False,False,"{WI}"
"0002721629","130613 ","Hillsboro Telephone Company","2635","2635",False,False,True,False,False,"{WI}"
"0002722049","131467 ","WEST WISCONSIN TELCOM COOPERATIVE INC","4247","4247",False,False,True,False,False,"{WI}"
"0002723336","130138 ","Bloomer Telephone Company","5168","5168",False,False,True,False,False,"{WI}"
